yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,L6_winner,L7_winner,L8_winner,L9_winner,L10_winner,incumbent_in_race,incumbent_party,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_wins,dem_wins,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
2016-UT-01,182925,277451,2016,Utah,RobBishop,republican,False,UT-01,0.6593056070000001,73380,199221,0.26447913300000003,0.718040303,RobBishop,RobBishop,RobBishop,RobBishop,RobBishop,1,RobBishop,RobBishop,JamesVHansen,JamesVHansen,JamesVHansen,1,republican,1,1,1,1,1,1,0,0,0,5,4,3,2,7,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.700534447,0.6832789640000001,0.707944912,0.705936557,0.701538262,0.685036221,0.291842377,0.267083856,0.257672151,0.263811646,0.272287554,0.280095975,0,73380.0,PeterCClemens,182925.0,RobBishop,0,1
2018-UT-01,156692,254333,2018,Utah,RobBishop,republican,False,UT-01,0.616089929,68094,156692,0.267735606,0.616089929,RobBishop,RobBishop,RobBishop,RobBishop,RobBishop,1,RobBishop,RobBishop,RobBishop,JamesVHansen,JamesVHansen,1,republican,1,1,1,1,1,1,1,0,0,5,4,3,2,8,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.689573916,0.675308415,0.6834749,0.673055484,0.6670651160000001,0.718040303,0.288195479,0.25968484199999997,0.264792636,0.270770238,0.26610737,0.26447913300000003,0,63308.0,LeeCastillo,156692.0,RobBishop,0,1
2012-UT-02,154523,248545,2012,Utah,ChrisStewart,republican,False,UT-02,0.621710354,83176,154523,0.334651673,0.621710354,JimMatheson,JimMatheson,JimMatheson,JimMatheson,JimMatheson,0,JimMatheson,MerrillCook,MerrillCook,EnidGWaldhotz,KarenShepgerd,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,4,1,1,1,0,3,2,1,1,0.45050474,0.471126545,0.455095962,0.480064241,0.541155716,0.46060107899999997,0.49137552100000004,0.526354682,0.519451593,0.49101057600000003,0.41976283200000003,0.504873991,0,83176.0,JaySeegmiller,154523.0,ChrisStewart,0,0
2014-UT-02,88915,146188,2014,Utah,ChrisStewart,republican,False,UT-02,0.608223657,47585,88915,0.325505513,0.608223657,ChrisStewart,JimMatheson,JimMatheson,JimMatheson,JimMatheson,1,JimMatheson,JimMatheson,MerrillCook,MerrillCook,EnidGWaldhotz,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,4,6,3,2,2,2,1,2,1,0,0,0.485721501,0.48612154,0.512104095,0.563511697,0.614967005,0.621710354,0.488065204,0.48066237700000003,0.44963431,0.388343726,0.33007859300000003,0.334651673,0,47585.0,LuzRobles,88915.0,ChrisStewart,0,1
2016-UT-02,170524,276819,2016,Utah,ChrisStewart,republican,False,UT-02,0.616012629,93778,170524,0.338770099,0.616012629,ChrisStewart,ChrisStewart,JimMatheson,JimMatheson,JimMatheson,1,JimMatheson,JimMatheson,JimMatheson,MerrillCook,MerrillCook,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,4,6,2,3,3,2,1,1,0,0,0,0.532885802,0.492728536,0.57663693,0.615315547,0.612118143,0.608223657,0.479507136,0.42746146799999996,0.375950319,0.332975762,0.33213780600000004,0.325505513,0,93778.0,CharleneAlbarran,170524.0,ChrisStewart,0,1
2018-UT-02,151489,270044,2018,Utah,ChrisStewart,republican,False,UT-02,0.560978952,105051,164993,0.38901438299999996,0.610985617,ChrisStewart,ChrisStewart,ChrisStewart,JimMatheson,JimMatheson,1,JimMatheson,JimMatheson,JimMatheson,JimMatheson,MerrillCook,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,4,6,1,4,3,2,1,0,0,0,0,0.583506667,0.500287656,0.614233064,0.611740634,0.613499123,0.616012629,0.474951265,0.378563132,0.346985417,0.351096665,0.363892241,0.338770099,0,105051.0,ShireenGhorbani,151489.0,ChrisStewart,0,1
2012-UT-03,198828,259547,2012,Utah,JasonChaffetz,republican,False,UT-03,0.766057785,60719,198828,0.233942215,0.766057785,JasonChaffetz,JasonChaffetz,ChrisCannon,ChrisCannon,ChrisCannon,1,ChrisCannon,ChrisCannon,ChrisCannon,BillOrton,BillOrton,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,9,1,0,4,3,2,1,0,0,0,0,0.679555682,0.647142143,0.6875878129999999,0.720217488,0.752274076,0.738490367,0.313207931,0.278758515,0.267155641,0.248729399,0.231679213,0.22941621,0,60719.0,SorenDSimonsen,198828.0,JasonChaffetz,0,1
2014-UT-03,102952,142580,2014,Utah,JasonChaffetz,republican,False,UT-03,0.7220648059999999,32059,102952,0.224849207,0.7220648059999999,JasonChaffetz,JasonChaffetz,JasonChaffetz,ChrisCannon,ChrisCannon,1,ChrisCannon,ChrisCannon,ChrisCannon,ChrisCannon,BillOrton,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.694483211,0.679490039,0.720679317,0.7422043190000001,0.744061295,0.766057785,0.275551437,0.258694355,0.242759351,0.22940254399999999,0.229395711,0.233942215,0,32059.0,BrianWonnacott,102952.0,JasonChaffetz,0,1
2016-UT-03,209589,285305,2016,Utah,JasonChaffetz,republican,False,UT-03,0.734613834,75716,209589,0.26538616600000003,0.734613834,JasonChaffetz,JasonChaffetz,JasonChaffetz,JasonChaffetz,ChrisCannon,1,ChrisCannon,ChrisCannon,ChrisCannon,ChrisCannon,ChrisCannon,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.7234662209999999,0.700687022,0.7403066979999999,0.740912142,0.72833932,0.7220648059999999,0.254694343,0.247284714,0.23839844899999998,0.241392529,0.245117687,0.224849207,0,75716.0,StephenPTryon,209589.0,JasonChaffetz,0,1
2018-UT-03,174856,258858,2018,Utah,JohnCurtis,republican,False,UT-03,0.675490037,70686,174856,0.273068632,0.675490037,JasonChaffetz,JasonChaffetz,JasonChaffetz,JasonChaffetz,JasonChaffetz,0,ChrisCannon,ChrisCannon,ChrisCannon,ChrisCannon,ChrisCannon,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.7273433659999999,0.684053235,0.724556615,0.710722892,0.705051935,0.734613834,0.282001206,0.24533248600000002,0.249311555,0.25443466800000003,0.269227399,0.26538616600000003,0,70686.0,JamesCourageSinger,174856.0,JohnCurtis,0,0
2012-UT-04,119803,245277,2012,Utah,JimMatheson,democrat,False,UT-04,0.488439601,119803,125474,0.488439601,0.5115603989999999,JohnCurtis,JasonChaffetz,JasonChaffetz,JasonChaffetz,JasonChaffetz,0,JasonChaffetz,ChrisCannon,ChrisCannon,ChrisCannon,ChrisCannon,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.6819573720000001,0.675165373,0.660932269,0.640554757,0.593525218,0.675490037,0.293538342,0.297137164,0.312935901,0.34229813299999995,0.380754117,0.273068632,1,119803.0,JimMatheson,119035.0,MiaBLove,0,0
2014-UT-04,74936,147168,2014,Utah,MiaBLove,republican,False,UT-04,0.50918678,67425,76287,0.45814987,0.518366765,JimMatheson,JohnCurtis,JasonChaffetz,JasonChaffetz,JasonChaffetz,0,JasonChaffetz,JasonChaffetz,ChrisCannon,ChrisCannon,ChrisCannon,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,1,1,3,2,1,0,1,1,1,1,0.632419168,0.655987425,0.610007759,0.5684724,0.514963582,0.5115603989999999,0.310368605,0.341978695,0.37126106700000006,0.406552701,0.473294736,0.488439601,0,67425.0,DougOwens,74936.0,MiaBLove,0,0
2016-UT-04,147597,274569,2016,Utah,MiaBLove,republican,False,UT-04,0.537558865,113413,147597,0.413058284,0.537558865,MiaBLove,JimMatheson,JohnCurtis,JasonChaffetz,JasonChaffetz,1,JasonChaffetz,JasonChaffetz,JasonChaffetz,ChrisCannon,ChrisCannon,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4,9,1,1,3,2,2,1,1,1,0,0,0.59551798,0.645000596,0.560744016,0.522495343,0.527962815,0.518366765,0.319157433,0.379620511,0.40817909700000005,0.453215918,0.43560407700000003,0.45814987,0,113413.0,DougOwens,147597.0,MiaBLove,0,1
2018-UT-04,134964,269271,2018,Utah,BenMcAdams,democrat,False,UT-04,0.501219961,134964,134270,0.501219961,0.498642631,MiaBLove,MiaBLove,JimMatheson,JohnCurtis,JasonChaffetz,0,JasonChaffetz,JasonChaffetz,JasonChaffetz,JasonChaffetz,ChrisCannon,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,2,2,2,1,1,2,1,1,0,0.548323739,0.63589498,0.516532165,0.51818942,0.5181007479999999,0.537558865,0.337035992,0.42678727,0.465216929,0.457476038,0.457139123,0.413058284,1,134964.0,BenMcAdams,134270.0,MiaBLove,0,1
2012-VA-01,200845,356806,2012,Virginia,RobertJWittman,republican,False,VA-01,0.562896924,147036,200845,0.412089483,0.562896924,RobertJWittman,RobertJWittman,JoAnnDavis,JoAnnDavis,JoAnnDavis,1,JoAnnDavis,HerbertHBateman,HerbertHBateman,HerbertHBateman,HerbertHBateman,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.639424958,0.7228503009999999,0.602907468,0.594004133,0.6008193510000001,0.638741778,0.213724141,0.30645058199999997,0.383063227,0.392485562,0.37996434100000004,0.34783919799999996,0,147036.0,AdamMCook,200845.0,RobertJWittman,0,1
2014-VA-01,131861,209621,2014,Virginia,RobertJWittman,republican,False,VA-01,0.6290448000000001,72059,131861,0.34375849700000005,0.6290448000000001,RobertJWittman,RobertJWittman,RobertJWittman,JoAnnDavis,JoAnnDavis,1,JoAnnDavis,JoAnnDavis,HerbertHBateman,HerbertHBateman,HerbertHBateman,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.608134935,0.711503888,0.6027643,0.610227834,0.595970862,0.562896924,0.22463301,0.375202281,0.380303796,0.36789572600000003,0.37792399,0.412089483,0,72059.0,NormanGNormMosher,131861.0,RobertJWittman,0,1
2016-VA-01,230213,384601,2016,Virginia,RobertJWittman,republican,False,VA-01,0.598576187,140785,230213,0.36605469,0.598576187,RobertJWittman,RobertJWittman,RobertJWittman,RobertJWittman,JoAnnDavis,1,JoAnnDavis,JoAnnDavis,JoAnnDavis,HerbertHBateman,HerbertHBateman,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.601926677,0.6723547190000001,0.607314922,0.596839304,0.613810493,0.6290448000000001,0.26123847899999997,0.377453975,0.367435467,0.373967557,0.35490659399999996,0.34375849700000005,0,140785.0,MDMattRowe,230213.0,RobertJWittman,0,1
2018-VA-01,183250,332101,2018,Virginia,RobertJWittman,republican,False,VA-01,0.551789968,148464,183250,0.447044724,0.551789968,RobertJWittman,RobertJWittman,RobertJWittman,RobertJWittman,RobertJWittman,1,JoAnnDavis,JoAnnDavis,JoAnnDavis,JoAnnDavis,HerbertHBateman,1,republican,1,1,1,1,0,0,0,0,0,5,4,3,2,5,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.596209931,0.651103282,0.58557697,0.593136985,0.575183077,0.598576187,0.305942951,0.38335731799999995,0.39223684799999997,0.385619304,0.40654970700000004,0.36605469,0,148464.0,VangieAWilliams,183250.0,RobertJWittman,0,1
2012-VA-02,166231,309222,2012,Virginia,EScottRigell,republican,False,VA-02,0.53757818,142548,166231,0.46098919200000005,0.53757818,EScottRigell,GlennCNyeIII,ThelmaDDrake,ThelmaDDrake,EdwardLSchrock,1,EdwardLSchrock,OwenBPickett,OwenBPickett,OwenBPickett,OwenBPickett,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4,6,4,1,3,2,2,1,1,1,0,0,0.521382314,0.471823746,0.5140342139999999,0.5144820689999999,0.534410989,0.531243798,0.5167835129999999,0.468443615,0.473511268,0.46983783799999995,0.442748564,0.424507935,0,142548.0,PaulOHirschbielJr,166231.0,EScottRigell,0,1
2014-VA-02,101558,173060,2014,Virginia,EScottRigell,republican,False,VA-02,0.586836935,71178,101558,0.411290882,0.586836935,EScottRigell,EScottRigell,GlennCNyeIII,ThelmaDDrake,ThelmaDDrake,1,EdwardLSchrock,EdwardLSchrock,OwenBPickett,OwenBPickett,OwenBPickett,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,4,7,3,1,3,3,2,1,1,0,0,0,0.528594758,0.489597293,0.532570786,0.5518863039999999,0.562207557,0.53757818,0.49886266,0.461067191,0.455201099,0.43226267,0.43614003700000004,0.46098919200000005,0,71178.0,SuzanneDPatrick,101558.0,EScottRigell,0,1
2016-VA-02,190475,310567,2016,Virginia,ScottWTaylor,republican,False,VA-02,0.6133137129999999,119440,190475,0.38458690100000004,0.6133137129999999,EScottRigell,EScottRigell,EScottRigell,GlennCNyeIII,ThelmaDDrake,0,ThelmaDDrake,EdwardLSchrock,EdwardLSchrock,OwenBPickett,OwenBPickett,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,2,1,4,3,2,1,0,0,0,0,0.548719371,0.515814394,0.567243156,0.579242943,0.600075324,0.586836935,0.47255452600000003,0.441078259,0.42034372700000006,0.41895565799999995,0.39793889200000004,0.411290882,0,119440.0,ShaunDBrown,190475.0,ScottWTaylor,0,0
2018-VA-02,139571,273400,2018,Virginia,ElaineGLuria,democrat,False,VA-02,0.510501097,139571,133458,0.510501097,0.48814191700000004,ScottWTaylor,EScottRigell,EScottRigell,EScottRigell,GlennCNyeIII,0,ThelmaDDrake,ThelmaDDrake,EdwardLSchrock,EdwardLSchrock,OwenBPickett,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,2,1,3,2,1,1,1,1,1,0,0.551422909,0.564628585,0.556467686,0.5627641879999999,0.550727815,0.6133137129999999,0.429314087,0.438375201,0.44184201799999995,0.435459627,0.44754399899999997,0.38458690100000004,1,139571.0,ElaineGLuria,133458.0,ScottWTaylor,0,1
2012-VA-03,259199,318936,2012,Virginia,RobertCScott,democrat,False,VA-03,0.8126991,259199,58931,0.8126991,0.18477374800000002,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.15529563300000002,0.11605282900000001,0.117785871,0.157047829,0.235571743,0.286369738,0.84504879,0.827413919,0.860954495,0.8276713059999999,0.7564227659999999,0.700146431,1,259199.0,RobertCScott,58931.0,DeanJLongo,1,0
2014-VA-03,139197,147402,2014,Virginia,RobertCScott,democrat,False,VA-03,0.944335898,139197,0,0.944335898,0.0,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.09422869699999999,0.095499469,0.117785871,0.157047829,0.09238687400000001,0.18477374800000002,0.860041596,0.877630776,0.8568374540000001,0.819060476,0.8785174990000001,0.8126991,1,139197.0,RobertCScott,,None,1,0
2016-VA-03,208337,312340,2016,Virginia,RobertCScott,democrat,False,VA-03,0.6670199139999999,208337,103289,0.6670199139999999,0.330694115,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.16036752,0.110717228,0.2004594,0.171822621,0.165347057,0.0,0.8446187829999999,0.818873946,0.781050336,0.8080183040000001,0.8056779059999999,0.944335898,1,208337.0,RobertCScott,103289.0,MLMartyWilliams,1,0
2018-VA-03,198615,217722,2018,Virginia,RobertCScott,democrat,False,VA-03,0.9122412990000001,198615,0,0.9122412990000001,0.0,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,RobertCScott,RobertCScott,RobertCScott,RobertCScott,RobertCScott,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.16036752,0.110717228,0.128866966,0.110231372,0.165347057,0.330694115,0.8598745440000001,0.807288528,0.8340740529999999,0.841199037,0.789630607,0.6670199139999999,1,198615.0,RobertCScott,,None,1,0
2012-VA-04,199292,350046,2012,Virginia,JRandyForbes,republican,False,VA-04,0.569330888,150190,199292,0.429057895,0.569330888,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,1,NormanSisisky,NormanSisisky,NormanSisisky,NormanSisisky,NormanSisisky,1,republican,1,1,1,1,0,0,0,0,0,5,4,3,2,5,1,0,5,6,4,0,4,3,2,1,0,0,0,0,0.63870417,0.47702069399999997,0.637225976,0.5959171129999999,0.596323348,0.6233158089999999,0.49229321200000004,0.312406325,0.301812304,0.402416406,0.40178227299999997,0.374506651,0,150190.0,EllaPWard,199292.0,JRandyForbes,0,1
2014-VA-04,120684,200638,2014,Virginia,JRandyForbes,republican,False,VA-04,0.601501211,75270,125111,0.375153261,0.623565825,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,1,JRandyForbes,NormanSisisky,NormanSisisky,NormanSisisky,NormanSisisky,1,republican,1,1,1,1,1,0,0,0,0,5,4,3,2,6,1,0,5,7,3,0,4,3,2,1,0,0,0,0,0.634493946,0.500996511,0.602829291,0.605404174,0.596448356,0.569330888,0.468201085,0.316480496,0.39560062,0.392905936,0.40210557799999996,0.429057895,0,75270.0,ElliottGFausz,120684.0,JRandyForbes,0,1
2016-VA-04,200136,346656,2016,Virginia,ADonaldMcEachin,democrat,False,VA-04,0.577333149,200136,145731,0.577333149,0.42039082,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,0,JRandyForbes,JRandyForbes,NormanSisisky,NormanSisisky,NormanSisisky,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,3,1,3,2,1,1,1,1,1,0,0.566341597,0.521669238,0.559150835,0.537762511,0.521978322,0.623565825,0.447325304,0.431947126,0.439012739,0.46051476799999996,0.476243205,0.375153261,1,200136.0,ADonaldMcEachin,145731.0,MichaelLMikeWade,0,0
2018-VA-04,187642,299854,2018,Virginia,ADonaldMcEachin,democrat,False,VA-04,0.625777879,187642,111939,0.625777879,0.373311678,ADonaldMcEachin,JRandyForbes,JRandyForbes,JRandyForbes,JRandyForbes,1,JRandyForbes,JRandyForbes,JRandyForbes,NormanSisisky,NormanSisisky,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,7,3,2,2,1,0,0,2,2,2,1,0.521983004,0.559000406,0.49664980299999995,0.472422774,0.39685124899999996,0.42039082,0.412931074,0.47636576700000005,0.501830546,0.5260880960000001,0.601555514,0.577333149,1,187642.0,ADonaldMcEachin,107706.0,RyanAMcAdams,1,0
2012-VA-05,193009,348111,2012,Virginia,RobertHurt,republican,False,VA-05,0.554446714,149214,193009,0.428639141,0.554446714,RobertHurt,TomSPPerriello,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,1,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,LFPayne,LFPayne,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4,7,3,1,3,2,2,1,1,1,0,0,0.557824854,0.591212596,0.538069705,0.520377061,0.531283085,0.508119457,0.39743812799999995,0.43229849600000003,0.449667583,0.466458576,0.449258946,0.46987875,0,149214.0,JohnWadeDouglass,193009.0,RobertHurt,0,1
2014-VA-05,124735,204945,2014,Virginia,RobertHurt,republican,False,VA-05,0.608626705,73482,129033,0.358544975,0.629598185,RobertHurt,RobertHurt,TomSPPerriello,VirgilHGoodeJr,VirgilHGoodeJr,1,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,LFPayne,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,4,8,2,1,3,3,2,1,1,0,0,0,0.556375401,0.607466768,0.547682342,0.564054785,0.592022449,0.554446714,0.38001727799999996,0.431443061,0.439480176,0.419020955,0.39359205799999997,0.428639141,0,73482.0,WLawrenceGaughan,124735.0,RobertHurt,0,1
2016-VA-05,207758,356756,2016,Virginia,TomAGarrettJr,republican,False,VA-05,0.582353205,148339,207758,0.415799594,0.582353205,RobertHurt,RobertHurt,RobertHurt,TomSPPerriello,VirgilHGoodeJr,0,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,1,1,4,3,2,1,0,0,0,0,0.554616515,0.62989574,0.56862939,0.588799368,0.605975695,0.629598185,0.360804403,0.43474406,0.418215615,0.40099457,0.387172285,0.358544975,0,148339.0,JaneDDittmar,207758.0,TomAGarrettJr,0,0
2018-VA-05,165339,310926,2018,Virginia,DenverLRigglemanIII,republican,False,VA-05,0.531763185,145040,165339,0.46647755399999996,0.531763185,TomAGarrettJr,RobertHurt,RobertHurt,RobertHurt,TomSPPerriello,0,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,VirgilHGoodeJr,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,1,0,4,3,2,1,0,0,0,0,0.561256149,0.584134564,0.574540322,0.581238192,0.557058195,0.582353205,0.407452159,0.427868003,0.41736531600000004,0.41360737399999997,0.441138574,0.415799594,0,145040.0,LeslieCCockburn,165339.0,DenverLRigglemanIII,0,0
2012-VA-06,211278,323893,2012,Virginia,BobGoodlatte,republican,False,VA-06,0.652308015,111949,211278,0.34563575,0.652308015,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,1,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.768015582,0.8164490390000001,0.7183134940000001,0.7074396340000001,0.7532930529999999,0.854278091,0.132688984,0.142347335,0.177934168,0.237245558,0.172817875,0.0,0,111949.0,AndyBSchmookler,211278.0,BobGoodlatte,0,1
2014-VA-06,133898,179708,2014,Virginia,BobGoodlatte,republican,False,VA-06,0.745086474,0,156059,0.0,0.8684031870000001,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,1,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.7483314320000001,0.803438595,0.747680522,0.791663098,0.760355601,0.652308015,0.132688984,0.142347335,0.177934168,0.115211917,0.172817875,0.34563575,0,,None,133898.0,BobGoodlatte,0,1
2016-VA-06,225471,338409,2016,Virginia,BobGoodlatte,republican,False,VA-06,0.666267741,112170,225471,0.331462816,0.666267741,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,1,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.731397966,0.803063297,0.760314258,0.728992981,0.7673354640000001,0.8684031870000001,0.134994228,0.20863989800000002,0.169274641,0.22569952199999999,0.165731408,0.0,0,112170.0,KaiEDegner,225471.0,BobGoodlatte,0,1
2018-VA-06,167957,281377,2018,Virginia,BenLCline,republican,False,VA-06,0.596910906,113133,167957,0.40206911,0.596910906,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,0,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,BobGoodlatte,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.727633588,0.7934799370000001,0.6959724620000001,0.7105272779999999,0.6315893229999999,0.666267741,0.14452686,0.215833535,0.269791919,0.244510642,0.366765963,0.331462816,0,113133.0,JenniferLynnLewis,167957.0,BenLCline,0,0
2012-VA-07,222983,381909,2012,Virginia,EricCantor,republican,False,VA-07,0.583864219,158012,222983,0.413742541,0.583864219,EricCantor,EricCantor,EricCantor,EricCantor,EricCantor,1,EricCantor,TomBliley,TomBliley,TomBliley,TomBliley,1,republican,1,1,1,1,1,0,0,0,0,5,4,3,2,6,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.63933635,0.6938473959999999,0.6104259910000001,0.601072519,0.588007121,0.5921500239999999,0.230699937,0.29396742,0.367459274,0.37527197100000004,0.377426793,0.341111044,0,158012.0,EWaynePowell,222983.0,EricCantor,0,1
2014-VA-07,148026,243351,2014,Virginia,DaveBrat,republican,False,VA-07,0.608281864,89914,153112,0.36948276399999996,0.629181717,EricCantor,EricCantor,EricCantor,EricCantor,EricCantor,0,EricCantor,EricCantor,TomBliley,TomBliley,TomBliley,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.614177137,0.672760763,0.608099818,0.6017319870000001,0.6065229679999999,0.583864219,0.267648213,0.36786397200000004,0.373824669,0.37477878299999995,0.391612653,0.413742541,0,89914.0,JohnKJackTrammell,148026.0,DaveBrat,0,0
2016-VA-07,218057,379163,2016,Virginia,DaveBrat,republican,False,VA-07,0.5751009460000001,160159,218057,0.42240144700000004,0.5751009460000001,DaveBrat,EricCantor,EricCantor,EricCantor,EricCantor,1,EricCantor,EricCantor,EricCantor,TomBliley,TomBliley,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.601500044,0.65516581,0.595074226,0.596048961,0.602141331,0.629181717,0.28960915600000003,0.383540025,0.386684449,0.401875584,0.395942106,0.36948276399999996,0,160159.0,EileenMBedell,218057.0,DaveBrat,0,1
